time_msec,throughput,current_buffer,current_playing_segment
251309,1770.06,24.629,124
251417,1736.97,24.52,124
251523,1770.06,24.42,124
251626,1804.43,24.319,124
251727,1858.56,24.22,124
251828,1610.14,24.11,124
251936,1613.33,24.01,124
252042,1643.77,23.92,125
252143,1626.24,23.821,125
252244,1626.24,23.72,125
252344,1626.24,23.62,125
252445,1610.14,23.521,125
252546,1626.24,23.419,125
252646,1626.24,23.321,125
252747,1626.24,23.22,125
252849,1480.47,23.11,125
252953,1466.1,23.01,125
253075,877.385,24.89,125
253177,1480.47,24.781,125
253280,1466.1,24.68,125
253383,1466.1,24.58,125
253485,1480.47,24.48,125
253588,1480.47,24.37,125
253691,1480.47,24.271,125
253794,1466.1,24.171,125
253899,1452,24.06,125
254003,1340.31,23.97,126
254109,1315.02,23.859,126
254215,1327.54,23.76,126
254319,1340.31,23.65,126
254425,1315.02,23.551,126
254530,1327.54,23.44,126
254635,1340.31,23.341,126
254741,1327.54,23.23,126
254847,1327.54,23.13,126
255043,730.569,24.93,126
255151,1194.17,24.82,126
255260,1183.11,24.71,126
255367,986.264,24.609,126
255470,1353.32,24.499,126
255579,959.119,24.39,126
255686,1205.43,24.289,126
255788,1024.94,24.18,126
255893,1228.62,24.081,126
256001,1194.17,23.98,127
256107,1095.85,23.87,127
256208,1150.1,23.769,127
256317,968,23.671,127
256419,1024.94,23.56,127
256523,1005.23,23.461,127
256625,1035.09,23.36,127
256731,986.264,23.25,127
256832,1045.44,23.15,127
256937,995.657,23.041,127
257047,1056,22.93,127
257154,986.264,22.83,127
257350,213.386,24.63,127
257467,700.966,24.521,127
257572,885.029,24.41,127
257680,860.444,24.3,127
257793,829.714,24.19,127
257896,902.214,24.089,127
258000,1452,23.99,128
258105,893.538,23.891,128
258212,876.679,23.78,128
258316,893.538,23.68,128
258422,876.679,23.57,128
258532,745.982,23.46,128
258645,726,23.35,128
258754,752.889,23.241,128
258866,732.541,23.129,128
258976,739.2,23.021,128
259087,633.6,22.901,128
259196,745.982,22.8,128
259308,732.541,22.68,128
259415,759.925,22.581,128
259521,774.4,22.471,128
259641,580.8,22.35,128
259759,595.692,22.23,128
259876,595.692,22.121,128
259996,585.681,22,129
260109,622.286,21.89,129
260212,563.883,21.789,129
260313,580.8,21.69,129
260414,575.05,21.589,129
260530,600.828,21.47,129
260638,651.364,21.36,129
260742,451.107,21.26,129
260860,492.203,21.139,129
260966,442.514,21.04,129
261088,380.852,20.91,129
261192,446.769,20.81,129
261298,442.514,20.7,129
261424,460.952,20.58,129
261538,407.579,20.46,129
261641,455.529,20.36,129
261760,488.067,20.24,129
261866,442.514,20.14,129
261985,292.84,20.02,129
262105,292.84,19.91,130
262224,292.84,19.79,130
262345,288,19.67,130
262464,295.322,19.55,130
262583,292.84,19.43,130
262703,292.84,19.311,130
262822,292.84,19.19,130
262941,295.322,19.07,130
263046,1327.54,18.971,130
263153,977.047,18.861,130
263260,977.047,18.749,130
263368,977.047,18.64,130
263476,977.047,18.54,130
263648,211.294,20.36,130
263756,968,20.26,130
263863,977.047,20.151,130
263971,977.047,20.04,130
264078,986.264,19.94,131
264188,1056,19.83,131
264298,959.119,19.72,131
264409,950.4,19.611,131
264517,968,19.511,131
264627,950.4,19.39,131
264736,968,19.29,131
264846,950.4,19.181,131
264957,950.4,19.07,131
265065,968,18.96,131
265175,959.119,18.85,131
265287,1037.14,18.739,131
265399,933.429,18.62,131
265505,547.925,18.52,131
265606,929.28,18.42,131
265707,920.079,18.311,131
265811,902.214,18.21,131
265927,205.257,20.091,131
266030,789.437,20,132
266142,837.189,19.891,132
266242,1045.44,19.791,132
266345,911.059,19.691,132
266447,1024.94,19.581,132
266550,911.059,19.481,132
266653,902.214,19.38,132
266753,929.28,19.281,132
266853,1045.44,19.181,132
266967,815.158,19.061,132
267080,829.714,18.951,132
267646,231.576,18.391,132
267752,4946.9,18.28,132
267854,911.059,18.181,132
267955,1045.44,18.081,132
268060,995.657,17.981,133
268163,911.059,17.88,133
268318,542.308,19.72,133
268422,902.214,19.62,133
268526,893.538,19.521,133
268629,1014.99,19.41,133
268736,876.679,19.31,133
268842,885.029,19.201,133
268948,876.679,19.091,133
269054,876.679,18.99,133
269175,774.4,18.87,133
269280,885.029,18.76,133
269386,885.029,18.661,133
269493,868.486,18.551,133
269598,885.029,18.44,133
269705,876.679,18.341,133
269813,968,18.231,133
269922,860.444,18.121,133
270025,911.059,18.021,133
270137,829.714,17.921,134
270246,860.444,17.82,134
270354,860.444,17.71,134
270505,439.059,19.561,134
270607,797.176,19.451,134
270714,876.679,19.35,134
270817,789.437,19.241,134
270929,1046.49,19.131,134
271030,805.069,19.031,134
271149,780.908,18.911,134
271266,901.241,18.801,134
271376,844.8,18.691,134
271487,844.8,18.581,134
271597,959.119,18.471,134
271701,670.154,18.36,134
271804,1014.99,18.261,134
271915,837.189,18.151,134
272090,512.727,19.981,135
272203,822.372,19.87,135
272316,829.714,19.76,135
272431,815.158,19.64,135
272543,829.714,19.53,135
272657,822.372,19.421,135
272759,805.069,19.311,135
272863,789.437,19.21,135
272978,808.07,19.091,135
273082,902.214,18.99,135
273183,920.079,18.89,135
273285,805.069,18.79,135
273386,805.069,18.69,135
273489,789.437,18.58,135
273590,813.12,18.481,135
273692,797.176,18.38,135
273793,813.12,18.28,135
273895,797.176,18.18,135
274065,499.115,20.01,135
274166,805.069,19.93,136
274267,813.12,19.821,136
274383,700.966,19.71,136
274493,639.413,19.6,136
274604,627.892,19.49,136
274715,633.6,19.38,136
274826,633.6,19.27,136
274936,633.6,19.16,136
275047,633.6,19.05,136
275157,639.413,18.93,136
275268,627.892,18.819,136
275379,633.6,18.709,136
275497,492.203,18.59,136
275619,480,18.47,136
275737,393.763,18.35,136
275861,468.387,18.229,136
275964,451.107,18.13,136
276138,203.321,19.96,137
276250,418.595,19.851,137
276360,532.844,19.74,137
276464,446.769,19.641,137
276599,433.433,19.501,137
276716,297.846,19.39,137
276831,305.684,19.27,137
276950,295.322,19.15,137
277068,295.322,19.03,137
277177,322.667,18.921,137
277296,295.322,18.81,137
277413,300.414,18.69,137
277527,305.684,18.57,137
277645,297.846,18.46,137
277750,442.514,18.35,137
277851,345.03,18.251,137
277974,285.639,18.13,137
278105,357.415,18,138
278241,344.178,17.87,138
278369,363,17.74,138
278472,338.33,17.641,138
278576,338.33,17.54,138
278679,341.647,17.43,138
278783,335.077,17.329,138
278908,468.387,17.201,138
279032,377.756,17.08,138
279156,377.756,16.961,138
279280,374.71,16.83,138
279404,377.756,16.71,138
279530,371.712,16.58,138
279652,380.852,16.46,138
279776,374.71,16.34,138
279900,377.756,16.21,138
280013,513.982,16.1,138
280126,414.857,16,139
280239,414.857,15.881,139
280351,414.857,15.772,139
280464,414.857,15.661,139
280576,414.857,15.552,139
280689,414.857,15.431,139
280801,414.857,15.321,139
280914,411.186,15.211,139
281027,414.857,15.101,139
281134,547.925,14.991,139
281236,455.529,14.892,139
281356,387.2,14.771,139
281464,430.222,14.661,139
281585,484,14.54,139
281690,446.769,14.431,139
281794,446.769,14.332,139
281950,75.2727,16.172,139
282056,438.34,16.071,139
282159,455.529,15.98,140
282282,566.634,15.86,140
282404,480,15.74,140
282521,496.41,15.62,140
282634,513.982,15.51,140
282739,442.514,15.4,140
282855,505.043,15.29,140
282974,488.067,15.17,140
283092,496.41,15.05,140
283214,476.066,14.93,140
283330,505.043,14.81,140
283442,627.892,14.7,140
283553,523.243,14.59,140
283666,518.571,14.48,140
283773,542.804,14.371,140
283893,585.681,14.25,140
284004,523.243,14.14,140
284114,532.844,14.03,140
284225,523.243,13.931,141
284335,532.844,13.82,141
284446,523.243,13.711,141
284641,331.68,15.51,141
284744,569.412,15.41,141
284847,569.412,15.301,141
284951,558.462,15.2,141
285055,563.883,15.1,141
285157,569.412,14.991,141
285260,563.883,14.89,141
285363,569.412,14.79,141
285467,558.462,14.69,141
285587,484,14.56,141
285703,606.052,14.451,141
285824,580.8,14.331,141
285925,575.05,14.23,141
286026,575.05,14.131,141
286139,622.286,14.01,141
286257,595.692,13.921,142
286358,580.8,13.81,142
286461,563.883,13.711,142
286565,670.154,13.611,142
286673,542.804,13.5,142
286794,580.8,13.38,142
286901,759.925,13.27,142
287009,645.333,13.161,142
287123,616.779,13.051,142
287233,633.6,12.941,142
287344,627.892,12.83,142
287457,616.779,12.721,142
287562,670.154,12.611,142
287662,929.28,12.511,142
